평가년도,도서관구분,도서관명,행정구역,시군구,장서수,사서수,대출자수,대출권수,도서예산
2022,LIBTYPE000004,우촌초등학교,서울,성북구,13412,0,5288,10028,16500000
2022,LIBTYPE000004,서울대학교사범대학부설중학교,서울,성북구,18204,0,1620,2171,11500000
2022,LIBTYPE000004,북악중학교,서울,성북구,14690,0,2282,3551,9600000
2022,LIBTYPE000004,삼선중학교,서울,성북구,19711,0,2641,2997,4500000
2022,LIBTYPE000004,석관중학교,서울,성북구,20017,0,1346,1621,14311000
2022,LIBTYPE000004,월곡중학교,서울,성북구,14401,0,929,1757,15000000
2022,LIBTYPE000004,장위중학교,서울,성북구,21867,0,1171,1752,12300000
2022,LIBTYPE000004,종암중학교,서울,성북구,15932,0,1214,1545,12000000
2022,LIBTYPE000004,개운중학교,서울,성북구,18157,0,1879,3010,14000000
2022,LIBTYPE000004,숭곡중학교,서울,성북구,14194,0,1157,1416,15600000
2022,LIBTYPE000004,길음중학교,서울,성북구,19620,0,1000,1730,15560000
2022,LIBTYPE000004,고려대학교사범대학부속중학교,서울,성북구,16437,0,248,371,9000000
2022,LIBTYPE000004,고명중학교,서울,성북구,8426,0,1109,2890,2000000
2022,LIBTYPE000004,남대문중학교,서울,성북구,14690,0,655,1231,13371000
2022,LIBTYPE000004,홍익대학교사범대학부속중학교,서울,성북구,11423,0,2405,3571,11401000
2022,LIBTYPE000004,동구여자중학교,서울,성북구,13720,0,1664,2339,5600000
2022,LIBTYPE000004,성신여자중학교,서울,성북구,16553,0,1729,2489,5250000
2022,LIBTYPE000004,한성여자중학교,서울,성북구,16127,0,1807,2458,12516000
2022,LIBTYPE000004,혜화여자고등학교,서울,강북구,19765,1,1697,2754,20000000
2022,LIBTYPE000004,미양고등학교,서울,강북구,18945,1,480,889,14335000
2022,LIBTYPE000004,삼각산고등학교,서울,강북구,17410,1,1563,2018,10000000
2022,LIBTYPE000004,신일고등학교,서울,강북구,21061,0,614,814,7200000
2022,LIBTYPE000004,영훈고등학교,서울,강북구,20228,0,1433,1806,6000000
2022,LIBTYPE000004,창문여자고등학교,서울,강북구,23697,1,2000,3424,21567000
2022,LIBTYPE000004,성암국제무역고등학교,서울,강북구,14841,1,842,1866,8520000
2022,LIBTYPE000004,서울미양초등학교,서울,강북구,25261,0,5250,7223,12400000
2022,LIBTYPE000004,서울번동초등학교,서울,강북구,26119,0,5097,6828,16800000
2022,LIBTYPE000004,서울삼양초등학교,서울,강북구,22495,0,6022,9619,11470000
2022,LIBTYPE000004,서울송중초등학교,서울,강북구,23987,0,5980,7516,6800000
2022,LIBTYPE000004,서울송천초등학교,서울,강북구,21652,0,12728,23637,11322000
2022,LIBTYPE000004,서울수유초등학교,서울,강북구,37562,0,5263,9991,11400000
2022,LIBTYPE000004,서울오현초등학교,서울,강북구,22785,0,6096,9807,12966000
2022,LIBTYPE000004,서울우이초등학교,서울,강북구,27634,0,2264,2264,14000000
2022,LIBTYPE000004,서울유현초등학교,서울,강북구,21325,0,5557,7621,12200000
2022,LIBTYPE000004,서울인수초등학교,서울,강북구,26720,0,7042,7803,16000000
2022,LIBTYPE000004,서울화계초등학교,서울,강북구,21553,0,7031,10076,13000000
2022,LIBTYPE000004,서울수송초등학교,서울,강북구,40562,0,3811,5307,15000000
2022,LIBTYPE000004,서울삼각산초등학교,서울,강북구,44248,1,12074,24854,13310000
2022,LIBTYPE000004,영훈초등학교,서울,강북구,63009,1,4666,8069,21700000
2022,LIBTYPE000004,강북중학교,서울,강북구,21000,0,854,1162,14180000
2022,LIBTYPE000004,번동중학교,서울,강북구,24252,0,644,802,11051000
2022,LIBTYPE000004,수유중학교,서울,강북구,19309,0,404,473,12000000
2022,LIBTYPE000004,인수중학교,서울,강북구,17516,0,1935,2308,12800000
2022,LIBTYPE000004,화계중학교,서울,강북구,19001,0,657,798,5000000
2022,LIBTYPE000004,수송중학교,서울,강북구,20013,0,865,1095,10000000
2022,LIBTYPE000004,삼각산중학교,서울,강북구,34000,0,652,924,15100000
2022,LIBTYPE000004,미양중학교,서울,강북구,14345,0,1588,1963,9070000
2022,LIBTYPE000004,서라벌중학교,서울,강북구,17250,0,466,619,4000000
2022,LIBTYPE000004,신일중학교,서울,강북구,14284,0,1337,1966,7000000
2022,LIBTYPE000004,성암여자중학교,서울,강북구,15596,0,382,1916,6200000
2022,LIBTYPE000004,창문여자중학교,서울,강북구,25609,0,1231,1824,13866000
2022,LIBTYPE000004,영훈국제중학교,서울,강북구,26917,0,694,1024,20000000
2022,LIBTYPE000004,창동고등학교,서울,도봉구,16744,1,1684,2976,10000000
2022,LIBTYPE000004,누원고등학교,서울,도봉구,21096,1,775,1285,13800000
2022,LIBTYPE000004,자운고등학교,서울,도봉구,18196,1,522,1716,10000000
2022,LIBTYPE000004,도봉고등학교,서울,도봉구,18144,1,719,1053,12840000
2022,LIBTYPE000004,효문고등학교,서울,도봉구,17620,0,749,1007,14000000
2022,LIBTYPE000004,선덕고등학교,서울,도봉구,18984,0,2300,3588,31500000
2022,LIBTYPE000004,정의여자고등학교,서울,도봉구,23293,1,655,932,4000000
2022,LIBTYPE000004,서울외국어고등학교,서울,도봉구,14593,0,359,516,3000000
2022,LIBTYPE000004,서울문화고등학교,서울,도봉구,16695,0,412,611,14538000
2022,LIBTYPE000004,세그루패션디자인고등학교,서울,도봉구,7391,2,1440,1950,8000000
2022,LIBTYPE000004,서울누원초등학교,서울,도봉구,21157,0,12666,21886,10200000
2022,LIBTYPE000004,서울도봉초등학교,서울,도봉구,21140,0,6151,11144,11000000
2022,LIBTYPE000004,서울방학초등학교,서울,도봉구,22479,0,2578,3373,12000000
2022,LIBTYPE000004,서울백운초등학교,서울,도봉구,21987,0,5155,8072,16000000
2022,LIBTYPE000004,서울숭미초등학교,서울,도봉구,19131,0,3695,3841,11694000
2022,LIBTYPE000004,서울신방학초등학교,서울,도봉구,16207,0,9190,19858,12000000
2022,LIBTYPE000004,서울신창초등학교,서울,도봉구,24152,0,4043,6151,10000000
2022,LIBTYPE000004,서울신학초등학교,서울,도봉구,14322,0,12867,19787,10070000
2022,LIBTYPE000004,서울신화초등학교,서울,도봉구,21408,0,5366,9245,14000000
2022,LIBTYPE000004,서울쌍문초등학교,서울,도봉구,30010,0,19379,29233,16000000
2022,LIBTYPE000004,서울월천초등학교,서울,도봉구,17791,0,4146,6481,11000000
2022,LIBTYPE000004,서울자운초등학교,서울,도봉구,27605,0,5490,12316,13900000
2022,LIBTYPE000004,서울창경초등학교,서울,도봉구,25953,0,15626,23633,15000000
2022,LIBTYPE000004,서울창도초등학교,서울,도봉구,21241,0,13211,20787,10000000
2022,LIBTYPE000004,서울창동초등학교,서울,도봉구,18367,0,3493,4760,12950000
2022,LIBTYPE000004,서울창원초등학교,서울,도봉구,21095,0,7229,15301,9933000
2022,LIBTYPE000004,서울창일초등학교,서울,도봉구,18361,0,10174,17106,13000000
2022,LIBTYPE000004,서울초당초등학교,서울,도봉구,24355,0,16906,31198,13800000
2022,LIBTYPE000004,서울오봉초등학교,서울,도봉구,20558,0,3552,7358,11000000
2022,LIBTYPE000004,서울창림초등학교,서울,도봉구,21307,0,3901,5380,13361000
2022,LIBTYPE000004,서울가인초등학교,서울,도봉구,22311,0,5996,10774,11318000
2022,LIBTYPE000004,동북초등학교,서울,도봉구,23762,0,12974,16849,15000000
2022,LIBTYPE000004,한신초등학교,서울,도봉구,15952,0,9175,15803,10000000
2022,LIBTYPE000004,노곡중학교,서울,도봉구,17594,0,1653,1964,10280000
2022,LIBTYPE000004,도봉중학교,서울,도봉구,18905,0,1091,1436,10852000
2022,LIBTYPE000004,방학중학교,서울,도봉구,21091,0,2504,3513,9376000
2022,LIBTYPE000004,백운중학교,서울,도봉구,17353,0,1828,2354,7300000
2022,LIBTYPE000004,북서울중학교,서울,도봉구,20447,0,1031,1578,11024000
2022,LIBTYPE000004,신방학중학교,서울,도봉구,17938,0,1819,4266,11700000
2022,LIBTYPE000004,창동중학교,서울,도봉구,21552,0,2409,3287,10200000
2022,LIBTYPE000004,창북중학교,서울,도봉구,19922,0,1548,2618,11000000
2022,LIBTYPE000004,창일중학교,서울,도봉구,19089,0,893,1853,13600000
2022,LIBTYPE000004,신도봉중학교,서울,도봉구,19410,0,778,953,11000000
2022,LIBTYPE000004,효문중학교,서울,도봉구,12897,0,674,839,9000000
2022,LIBTYPE000004,선덕중학교,서울,도봉구,18766,0,1836,2473,10000000
2022,LIBTYPE000004,정의여자중학교,서울,도봉구,14210,0,1396,1901,8000000
2022,LIBTYPE000004,상계고등학교,서울,노원구,21077,1,292,304,7004000
2022,LIBTYPE000004,수락고등학교,서울,노원구,17440,1,860,1387,14217000
2022,LIBTYPE000004,노원고등학교,서울,노원구,19523,1,1192,1917,14480000
2022,LIBTYPE000004,월계고등학교,서울,노원구,12786,1,428,1048,19368000
2022,LIBTYPE000004,불암고등학교,서울,노원구,18573,1,1507,2668,18000000
2022,LIBTYPE000004,대진고등학교,서울,노원구,26423,1,734,995,12781000
2022,LIBTYPE000004,서라벌고등학교,서울,노원구,17862,0,90,205,13500000
2022,LIBTYPE000004,재현고등학교,서울,노원구,16166,1,543,843,20341000
2022,LIBTYPE000004,한국삼육고등학교,서울,노원구,8916,1,949,1307,15000000
2022,LIBTYPE000004,대진여자고등학교,서울,노원구,32923,1,751,1107,21500000
2022,LIBTYPE000004,상명고등학교,서울,노원구,22169,2,3365,4465,5200000
2022,LIBTYPE000004,염광고등학교,서울,노원구,20064,1,1306,1853,7000000
2022,LIBTYPE000004,영신여자고등학교,서울,노원구,27758,1,1400,2310,6000000
2022,LIBTYPE000004,용화여자고등학교,서울,노원구,24548,1,1497,1995,9000000
2022,LIBTYPE000004,청원여자고등학교,서울,노원구,10087,1,208,445,10012000
2022,LIBTYPE000004,혜성여자고등학교,서울,노원구,24432,1,1222,1864,10000000
2022,LIBTYPE000004,경기기계공업고등학교,서울,노원구,18784,1,883,1095,30633000
2022,LIBTYPE000004,광운인공지능고등학교,서울,노원구,12951,1,394,727,3000000
2022,LIBTYPE000004,미래산업과학고등학교,서울,노원구,10162,1,820,1235,14000000
2022,LIBTYPE000004,염광여자메디텍고등학교,서울,노원구,14986,0,447,1114,7000000
2022,LIBTYPE000004,서울아이티고등학교,서울,노원구,9204,0,2203,3097,6000000
2022,LIBTYPE000004,인덕과학기술고등학교,서울,노원구,13488,1,1439,1439,3000000
2022,LIBTYPE000004,영신간호비즈니스고등학교,서울,노원구,27758,0,1400,2310,1900000
2022,LIBTYPE000004,서울동산고등학교,서울,노원구,13987,1,958,1397,5450000
2022,LIBTYPE000004,서울계상초등학교,서울,노원구,20986,0,4974,8635,12000000
2022,LIBTYPE000004,서울공릉초등학교,서울,노원구,19784,0,4796,6285,7000000
2022,LIBTYPE000004,서울공연초등학교,서울,노원구,15866,0,6173,9201,10000000
2022,LIBTYPE000004,서울노원초등학교,서울,노원구,24594,0,11033,18744,10901000
2022,LIBTYPE000004,서울노일초등학교,서울,노원구,17349,0,4435,8205,10095000
2022,LIBTYPE000004,서울녹천초등학교,서울,노원구,19846,0,2039,2861,10000000
2022,LIBTYPE000004,서울당현초등학교,서울,노원구,23708,0,1491,3519,19000000
2022,LIBTYPE000004,서울동일초등학교,서울,노원구,14863,0,6063,9744,15000000
2022,LIBTYPE000004,서울불암초등학교,서울,노원구,15171,0,337,762,12395000
2022,LIBTYPE000004,서울상경초등학교,서울,노원구,23378,0,16373,25457,12500000
2022,LIBTYPE000004,서울상계초등학교,서울,노원구,19950,0,1685,3968,11000000
2022,LIBTYPE000004,서울상곡초등학교,서울,노원구,22210,0,4093,8551,15000000
2022,LIBTYPE000004,서울상수초등학교,서울,노원구,22638,0,2505,6461,12300000
2022,LIBTYPE000004,서울상원초등학교,서울,노원구,26205,0,5028,7188,14000000
2022,LIBTYPE000004,서울상월초등학교,서울,노원구,15810,0,1074,1516,7000000
2022,LIBTYPE000004,서울상천초등학교,서울,노원구,15555,0,5894,12348,10700000
2022,LIBTYPE000004,서울선곡초등학교,서울,노원구,29457,0,8770,12849,12000000
2022,LIBTYPE000004,서울수락초등학교,서울,노원구,17492,0,9224,10452,15400000
2022,LIBTYPE000004,서울신계초등학교,서울,노원구,22305,0,5404,7854,10000000
2022,LIBTYPE000004,서울신상계초등학교,서울,노원구,21408,0,11906,20326,10200000
2022,LIBTYPE000004,서울연지초등학교,서울,노원구,15683,0,6277,8284,10000000
2022,LIBTYPE000004,서울연촌초등학교,서울,노원구,25020,0,6512,12121,12000000
2022,LIBTYPE000004,서울온곡초등학교,서울,노원구,29284,0,8509,19212,11100000
2022,LIBTYPE000004,서울용동초등학교,서울,노원구,18156,1,1122,9906,11000000
2022,LIBTYPE000004,서울용원초등학교,서울,노원구,18510,0,3366,9765,16000000
2022,LIBTYPE000004,서울원광초등학교,서울,노원구,29033,0,15690,26922,10000000
2022,LIBTYPE000004,서울월계초등학교,서울,노원구,18062,0,5079,8040,11000000
2022,LIBTYPE000004,서울을지초등학교,서울,노원구,19640,0,17285,29897,14000000
2022,LIBTYPE000004,서울중계초등학교,서울,노원구,14918,0,1207,5084,12000000
2022,LIBTYPE000004,서울중원초등학교,서울,노원구,25800,0,10577,16438,12000000
2022,LIBTYPE000004,서울중평초등학교,서울,노원구,25008,0,17154,23827,19000000
2022,LIBTYPE000004,서울중현초등학교,서울,노원구,26069,0,1512,2523,9530000
2022,LIBTYPE000004,서울청계초등학교,서울,노원구,29856,1,6654,16410,16000000
2022,LIBTYPE000004,서울태릉초등학교,서울,노원구,21968,0,13262,20579,12392000
2022,LIBTYPE000004,서울한천초등학교,서울,노원구,22971,0,11343,22796,12000000
2022,LIBTYPE000004,서울수암초등학교,서울,노원구,20243,0,1294,1651,11000000
2022,LIBTYPE000004,서울태랑초등학교,서울,노원구,24507,0,7826,15478,15600000
2022,LIBTYPE000004,서울덕암초등학교,서울,노원구,16111,0,2309,10437,14555000
2022,LIBTYPE000004,상명초등학교,서울,노원구,27449,0,15281,24600,10000000
2022,LIBTYPE000004,청원초등학교,서울,노원구,10326,0,2628,7886,9000000
2022,LIBTYPE000004,태강삼육초등학교,서울,노원구,22038,0,0,0,5000000
2022,LIBTYPE000004,화랑초등학교,서울,노원구,20241,0,5328,7982,31000000
2022,LIBTYPE000004,공릉중학교,서울,노원구,17208,0,1152,1648,10000000
2022,LIBTYPE000004,노원중학교,서울,노원구,16371,0,835,1352,11250000
2022,LIBTYPE000004,노일중학교,서울,노원구,25369,0,1451,2267,11300000
2022,LIBTYPE000004,녹천중학교,서울,노원구,18991,0,1503,2122,11500000
2022,LIBTYPE000004,불암중학교,서울,노원구,14603,0,1104,1760,8081000
2022,LIBTYPE000004,상경중학교,서울,노원구,24206,0,3695,4235,14000000
2022,LIBTYPE000004,상계중학교,서울,노원구,25100,0,3217,4617,13612000
2022,LIBTYPE000004,상원중학교,서울,노원구,21351,0,2014,3046,10390000
2022,LIBTYPE000004,신상중학교,서울,노원구,17916,0,849,1197,8000000
2022,LIBTYPE000004,신창중학교,서울,노원구,18073,0,1021,2313,11267000
2022,LIBTYPE000004,온곡중학교,서울,노원구,20548,0,440,567,12000000
2022,LIBTYPE000004,월계중학교,서울,노원구,18060,0,1618,2183,17280000
2022,LIBTYPE000004,중계중학교,서울,노원구,17341,0,2602,3552,13000000
2022,LIBTYPE000004,중원중학교,서울,노원구,10399,0,1268,1825,10000000
2022,LIBTYPE000004,중평중학교,서울,노원구,22906,0,614,1956,5000000
2022,LIBTYPE000004,하계중학교,서울,노원구,28614,0,1019,3340,14654000
2022,LIBTYPE000004,한천중학교,서울,노원구,19339,0,2931,4152,10000000
2022,LIBTYPE000004,상계제일중학교,서울,노원구,22736,0,1962,3393,13000000
2022,LIBTYPE000004,태랑중학교,서울,노원구,24456,0,1918,2745,8000000
2022,LIBTYPE000004,수락중학교,서울,노원구,17230,0,1260,1905,12800000
2022,LIBTYPE000004,을지중학교,서울,노원구,17766,0,1427,3475,7400000
2022,LIBTYPE000004,광운중학교,서울,노원구,12355,0,1280,1843,10000000
2022,LIBTYPE000004,재현중학교,서울,노원구,14402,0,2047,3006,13000000
2022,LIBTYPE000004,염광중학교,서울,노원구,14410,0,1547,1907,8500000
2022,LIBTYPE000004,은평고등학교,서울,은평구,15062,0,686,975,17550000
2022,LIBTYPE000004,진관고등학교,서울,은평구,15897,1,472,659,5000000
2022,LIBTYPE000004,신도고등학교,서울,은평구,13768,1,1139,1629,24000000
2022,LIBTYPE000004,대성고등학교,서울,은평구,12294,0,7,8,10000000
2022,LIBTYPE000004,선정고등학교,서울,은평구,19196,1,1476,2485,10780000
2022,LIBTYPE000004,숭실고등학교,서울,은평구,30133,1,1720,2485,18500000
2022,LIBTYPE000004,충암고등학교,서울,은평구,12310,0,1387,2098,9000000
2022,LIBTYPE000004,동명여자고등학교,서울,은평구,13459,0,196,211,12800000
2022,LIBTYPE000004,선일여자고등학교,서울,은평구,16837,1,1042,1633,10000000
2022,LIBTYPE000004,예일여자고등학교,서울,은평구,16799,1,714,1093,22500000
